"id","timestamp","warm_up","voc","co2","room"
2340,"2018-01-18 08:00:02",0,51.0,741.0,1
2341,"2018-01-18 08:10:03",0,48.0,716.0,1
2342,"2018-01-18 08:20:02",0,48.0,720.0,1
2343,"2018-01-18 08:30:02",0,43.0,686.0,1
2344,"2018-01-18 08:40:01",0,41.0,672.0,1
2345,"2018-01-18 08:50:02",0,38.0,650.0,1
2346,"2018-01-18 09:00:02",0,36.0,639.0,1
2347,"2018-01-18 09:10:02",0,37.0,645.0,1
2348,"2018-01-18 09:20:02",0,24.0,560.0,1
2349,"2018-01-18 09:30:02",0,28.0,586.0,1
2350,"2018-01-18 09:40:02",0,23.0,556.0,1
2351,"2018-01-18 09:50:01",0,22.0,547.0,1
2352,"2018-01-18 10:00:02",0,21.0,540.0,1
2353,"2018-01-18 10:10:02",0,26.0,576.0,1
2354,"2018-01-18 10:20:02",0,24.0,560.0,1
2355,"2018-01-18 10:30:02",0,24.0,560.0,1
2356,"2018-01-18 10:40:02",0,26.0,572.0,1
2357,"2018-01-18 10:50:03",0,22.0,547.0,1
2358,"2018-01-18 11:00:02",0,27.0,581.0,1
2359,"2018-01-18 11:10:03",0,24.0,560.0,1
2360,"2018-01-18 11:20:02",0,21.0,543.0,1
2361,"2018-01-18 11:30:02",0,22.0,547.0,1
2362,"2018-01-18 11:40:03",0,22.0,547.0,1
2363,"2018-01-18 11:50:02",0,21.0,540.0,1
2364,"2018-01-18 12:00:03",0,22.0,547.0,1
2365,"2018-01-18 12:10:02",0,22.0,547.0,1
2366,"2018-01-18 12:20:02",0,27.0,581.0,1
2367,"2018-01-18 12:30:02",0,27.0,581.0,1
2368,"2018-01-18 12:40:02",0,30.0,598.0,1
2369,"2018-01-18 12:50:02",0,37.0,649.0,1
2370,"2018-01-18 13:00:02",0,48.0,721.0,1
2371,"2018-01-18 13:10:03",0,111.0,1135.0,1
2372,"2018-01-18 13:20:01",0,87.0,974.0,1
2373,"2018-01-18 13:30:02",0,73.0,881.0,1
2374,"2018-01-18 13:40:02",0,67.0,844.0,1
2375,"2018-01-18 13:50:02",0,64.0,822.0,1
2376,"2018-01-18 14:00:02",0,63.0,819.0,1
2377,"2018-01-18 14:10:02",0,63.0,816.0,1
2378,"2018-01-18 14:20:04",0,62.0,813.0,1
2379,"2018-01-18 14:30:02",0,58.0,783.0,1
2380,"2018-01-18 14:40:02",0,53.0,748.0,1
2381,"2018-01-18 14:50:02",0,54.0,757.0,1
2382,"2018-01-18 15:00:03",0,50.0,731.0,1
2383,"2018-01-18 15:10:01",0,47.0,714.0,1
2384,"2018-01-18 15:20:02",0,44.0,691.0,1
2385,"2018-01-18 15:30:01",0,42.0,676.0,1
2386,"2018-01-18 15:40:02",0,40.0,669.0,1
2387,"2018-01-18 15:50:03",0,39.0,656.0,1
2388,"2018-01-18 16:00:02",0,35.0,634.0,1
2389,"2018-01-18 16:10:03",0,34.0,626.0,1
2390,"2018-01-18 16:20:01",0,34.0,625.0,1
2391,"2018-01-18 16:30:02",0,32.0,611.0,1
2392,"2018-01-18 16:40:02",0,30.0,600.0,1
2393,"2018-01-18 16:50:02",0,23.0,555.0,1
2394,"2018-01-18 17:00:03",0,27.0,581.0,1
2395,"2018-01-18 17:10:03",0,26.0,572.0,1
2396,"2018-01-18 17:20:02",0,25.0,567.0,1
2397,"2018-01-18 17:30:02",0,20.0,535.0,1
2398,"2018-01-18 17:40:02",0,19.0,531.0,1
2399,"2018-01-18 17:50:02",0,18.0,523.0,1
2400,"2018-01-18 18:00:02",0,17.0,517.0,1
2401,"2018-01-18 18:10:03",0,17.0,515.0,1
2402,"2018-01-18 18:20:01",0,17.0,515.0,1
2403,"2018-01-18 18:30:02",0,15.0,503.0,1
2404,"2018-01-18 18:40:02",0,15.0,503.0,1
2405,"2018-01-18 18:50:02",0,15.0,503.0,1
2406,"2018-01-18 19:00:02",0,14.0,498.0,1
2407,"2018-01-18 19:10:02",0,14.0,498.0,1
2408,"2018-01-18 19:20:01",0,14.0,496.0,1
2409,"2018-01-18 19:30:02",0,13.0,491.0,1
2410,"2018-01-18 19:40:02",0,17.0,515.0,1
2411,"2018-01-18 19:50:02",0,17.0,515.0,1
2412,"2018-01-18 20:00:03",0,15.0,503.0,1
2413,"2018-01-18 20:10:01",0,15.0,505.0,1
2414,"2018-01-18 20:20:03",0,15.0,503.0,1
2415,"2018-01-18 20:30:01",0,14.0,498.0,1
2416,"2018-01-18 20:40:02",0,14.0,495.0,1
2417,"2018-01-18 20:50:02",0,14.0,495.0,1
2418,"2018-01-18 21:00:03",0,14.0,498.0,1
2419,"2018-01-18 21:10:02",0,14.0,495.0,1
2420,"2018-01-18 21:20:02",0,14.0,498.0,1
2421,"2018-01-18 21:30:02",0,14.0,498.0,1
2422,"2018-01-18 21:40:02",0,14.0,498.0,1
2423,"2018-01-18 21:50:02",0,15.0,501.0,1
2424,"2018-01-18 22:00:03",0,15.0,501.0,1
2425,"2018-01-18 22:10:02",0,15.0,501.0,1
2426,"2018-01-18 22:20:02",0,15.0,505.0,1
2427,"2018-01-18 22:30:01",0,12.0,485.0,1
2428,"2018-01-18 22:40:02",0,15.0,505.0,1
2429,"2018-01-18 22:50:02",0,17.0,514.0,1
2430,"2018-01-18 23:00:02",0,20.0,532.0,1
2431,"2018-01-18 23:10:03",0,17.0,517.0,1
2432,"2018-01-18 23:20:02",0,18.0,519.0,1
2433,"2018-01-18 23:30:02",0,19.0,531.0,1
2434,"2018-01-18 23:40:03",0,20.0,535.0,1
2435,"2018-01-18 23:50:02",0,23.0,555.0,1
2436,"2018-01-19 00:00:02",0,20.0,536.0,1
2437,"2018-01-19 00:10:03",0,21.0,542.0,1
2438,"2018-01-19 00:20:02",0,31.0,607.0,1
2439,"2018-01-19 00:30:03",0,43.0,683.0,1
2440,"2018-01-19 00:40:02",0,46.0,707.0,1
2441,"2018-01-19 00:50:02",0,54.0,758.0,1
2442,"2018-01-19 01:00:02",0,63.0,818.0,1
2443,"2018-01-19 01:10:02",0,72.0,876.0,1
2444,"2018-01-19 01:20:01",0,69.0,853.0,1
2445,"2018-01-19 01:30:02",0,71.0,870.0,1
2446,"2018-01-19 01:40:02",0,67.0,844.0,1
2447,"2018-01-19 01:50:02",0,86.0,966.0,1
2448,"2018-01-19 02:00:01",0,87.0,977.0,1
2449,"2018-01-19 02:10:02",0,87.0,977.0,1
2450,"2018-01-19 02:20:02",0,83.0,945.0,1
2451,"2018-01-19 02:30:01",0,100.0,1059.0,1
2452,"2018-01-19 02:40:02",0,101.0,1069.0,1
2453,"2018-01-19 02:50:01",0,79.0,925.0,1
2454,"2018-01-19 03:00:03",0,96.0,1032.0,1
2455,"2018-01-19 03:10:01",0,113.0,1144.0,1
2456,"2018-01-19 03:20:01",0,134.0,1283.0,1
2457,"2018-01-19 03:30:02",0,124.0,1216.0,1
2458,"2018-01-19 03:40:02",0,143.0,1345.0,1
2459,"2018-01-19 03:50:03",0,131.0,1261.0,1
2460,"2018-01-19 04:00:02",0,150.0,1387.0,1
2461,"2018-01-19 04:10:02",0,261.0,2114.0,1
2462,"2018-01-19 04:20:02",0,320.0,2501.0,1
2463,"2018-01-19 04:30:02",0,469.0,3482.0,1
2464,"2018-01-19 04:40:02",0,321.0,2511.0,1
2465,"2018-01-19 04:50:02",0,228.0,1897.0,1
2466,"2018-01-19 05:00:03",0,200.0,1715.0,1
2467,"2018-01-19 05:10:02",0,161.0,1463.0,1
2468,"2018-01-19 05:20:02",0,194.0,1679.0,1
2469,"2018-01-19 05:30:01",0,204.0,1740.0,1
2470,"2018-01-19 05:40:08",0,191.0,1659.0,1
2471,"2018-01-19 05:50:01",0,181.0,1590.0,1
2472,"2018-01-19 06:00:02",0,163.0,1470.0,1
2473,"2018-01-19 06:10:02",0,146.0,1359.0,1
2474,"2018-01-19 06:20:02",0,141.0,1330.0,1
2475,"2018-01-19 06:30:02",0,133.0,1274.0,1
2476,"2018-01-19 06:40:03",0,121.0,1197.0,1
2477,"2018-01-19 06:50:02",0,111.0,1130.0,1
2478,"2018-01-19 07:00:02",0,115.0,1160.0,1
2479,"2018-01-19 07:10:02",0,111.0,1130.0,1
2480,"2018-01-19 07:20:02",0,119.0,1186.0,1
2481,"2018-01-19 07:30:02",0,93.0,1017.0,1
2482,"2018-01-19 07:40:03",0,84.0,955.0,1
2483,"2018-01-19 07:50:01",0,85.0,962.0,1
2484,"2018-01-19 08:00:02",0,75.0,895.0,1
2485,"2018-01-19 08:10:03",0,71.0,872.0,1
2486,"2018-01-19 08:20:02",0,86.0,969.0,1
2487,"2018-01-19 08:30:02",0,62.0,810.0,1
2488,"2018-01-19 08:40:02",0,82.0,942.0,1
2489,"2018-01-19 08:50:01",0,61.0,802.0,1
2490,"2018-01-19 09:00:03",0,56.0,769.0,1
2491,"2018-01-19 09:10:02",0,58.0,786.0,1
2492,"2018-01-19 09:20:02",0,76.0,900.0,1
2493,"2018-01-19 09:30:03",0,50.0,731.0,1
2494,"2018-01-19 09:40:02",0,103.0,1082.0,1
2495,"2018-01-19 09:50:03",0,48.0,721.0,1
2496,"2018-01-19 10:00:01",0,52.0,742.0,1
2497,"2018-01-19 10:10:03",0,24.0,563.0,1
2498,"2018-01-19 10:20:02",0,18.0,523.0,1
2499,"2018-01-19 10:30:02",0,22.0,550.0,1
2500,"2018-01-19 10:40:02",0,36.0,637.0,1
2501,"2018-01-19 10:50:02",0,19.0,530.0,1
2502,"2018-01-19 11:00:02",0,40.0,668.0,1
2503,"2018-01-19 11:10:02",0,18.0,523.0,1
2504,"2018-01-19 11:20:02",0,19.0,530.0,1
2505,"2018-01-19 11:30:03",0,14.0,493.0,1
2506,"2018-01-19 11:40:02",0,13.0,486.0,1
2507,"2018-01-19 11:50:02",0,11.0,475.0,1
2508,"2018-01-19 12:00:02",0,8.0,457.0,1
2509,"2018-01-19 12:10:02",0,7.0,446.0,1
2510,"2018-01-19 12:20:02",0,90.0,992.0,1
2511,"2018-01-19 12:30:01",0,160.0,1452.0,1
2512,"2018-01-19 12:40:02",0,100.0,1057.0,1
2513,"2018-01-19 12:50:01",0,66.0,836.0,1
2514,"2018-01-19 13:00:03",0,50.0,731.0,1
2515,"2018-01-19 13:10:01",0,41.0,672.0,1
2516,"2018-01-19 13:20:02",0,35.0,630.0,1
2517,"2018-01-19 13:30:01",0,26.0,573.0,1
2518,"2018-01-19 13:40:02",0,42.0,679.0,1
2519,"2018-01-19 13:50:02",0,34.0,627.0,1
2520,"2018-01-19 14:00:02",0,30.0,597.0,1
2521,"2018-01-19 14:10:03",0,21.0,539.0,1
2522,"2018-01-19 14:20:02",0,18.0,523.0,1
2523,"2018-01-19 14:30:04",0,11.0,475.0,1
2524,"2018-01-19 14:40:02",0,10.0,471.0,1
2525,"2018-01-19 14:50:02",0,8.0,456.0,1
2526,"2018-01-19 15:00:02",0,9.0,465.0,1
2527,"2018-01-19 15:10:02",0,8.0,457.0,1
2528,"2018-01-19 15:20:03",0,8.0,454.0,1
2529,"2018-01-19 15:30:01",0,7.0,448.0,1
2530,"2018-01-19 15:40:03",0,5.0,437.0,1
2531,"2018-01-19 15:50:01",0,4.0,432.0,1
2532,"2018-01-19 16:00:02",0,3.0,422.0,1
2533,"2018-01-19 16:10:01",0,2.0,418.0,1
2534,"2018-01-19 16:20:02",0,2.0,415.0,1
2535,"2018-01-19 16:30:02",0,4.0,428.0,1
2536,"2018-01-19 16:40:02",0,3.0,426.0,1
2537,"2018-01-19 16:50:02",0,3.0,421.0,1
2538,"2018-01-19 17:00:02",0,3.0,420.0,1
2539,"2018-01-19 17:10:02",0,2.0,416.0,1
2540,"2018-01-19 17:20:02",0,3.0,422.0,1
2541,"2018-01-19 17:30:03",0,4.0,427.0,1
2542,"2018-01-19 17:40:02",0,3.0,420.0,1
2543,"2018-01-19 17:50:02",0,0.0,406.0,1
2544,"2018-01-19 18:00:02",0,4.0,432.0,1
2545,"2018-01-19 18:10:02",0,3.0,424.0,1
2546,"2018-01-19 18:20:01",0,3.0,422.0,1
2547,"2018-01-19 18:30:01",0,3.0,422.0,1
2548,"2018-01-19 18:40:02",0,2.0,415.0,1
2549,"2018-01-19 18:50:01",0,4.0,432.0,1
2550,"2018-01-19 19:00:02",0,3.0,422.0,1
2551,"2018-01-19 19:10:03",0,3.0,420.0,1
2552,"2018-01-19 19:20:02",0,3.0,423.0,1
2553,"2018-01-19 19:30:02",0,2.0,415.0,1
2554,"2018-01-19 19:40:02",0,3.0,424.0,1
2555,"2018-01-19 19:50:02",0,3.0,420.0,1
2556,"2018-01-19 20:00:03",0,2.0,418.0,1
2557,"2018-01-19 20:10:02",0,1.0,410.0,1
2558,"2018-01-19 20:20:01",0,2.0,418.0,1
2559,"2018-01-19 20:30:03",0,4.0,428.0,1
2560,"2018-01-19 20:40:02",0,3.0,424.0,1
2561,"2018-01-19 20:50:02",0,3.0,421.0,1
2562,"2018-01-19 21:00:03",0,2.0,418.0,1
2563,"2018-01-19 21:10:02",0,3.0,425.0,1
2564,"2018-01-19 21:20:03",0,3.0,425.0,1
2565,"2018-01-19 21:30:02",0,3.0,425.0,1
2566,"2018-01-19 21:40:03",0,4.0,427.0,1
2567,"2018-01-19 21:50:03",0,4.0,427.0,1
2568,"2018-01-19 22:00:02",0,4.0,432.0,1
2569,"2018-01-19 22:10:02",0,4.0,427.0,1
2570,"2018-01-19 22:20:02",0,4.0,432.0,1
2571,"2018-01-19 22:30:03",0,5.0,437.0,1
2572,"2018-01-19 22:40:02",0,5.0,438.0,1
2573,"2018-01-19 22:50:03",0,5.0,435.0,1
2574,"2018-01-19 23:00:02",0,6.0,441.0,1
2575,"2018-01-19 23:10:02",0,6.0,444.0,1
2576,"2018-01-19 23:20:02",0,7.0,448.0,1
2577,"2018-01-19 23:30:02",0,9.0,460.0,1
2578,"2018-01-19 23:40:02",0,10.0,466.0,1
2579,"2018-01-19 23:50:02",0,11.0,477.0,1
2580,"2018-01-20 00:00:02",0,12.0,481.0,1
2581,"2018-01-20 00:10:02",0,14.0,492.0,1
2582,"2018-01-20 00:20:02",0,17.0,514.0,1
2583,"2018-01-20 00:30:01",0,19.0,525.0,1
2584,"2018-01-20 00:40:02",0,25.0,569.0,1
2585,"2018-01-20 00:50:03",0,30.0,602.0,1
2586,"2018-01-20 01:00:03",0,30.0,600.0,1
2587,"2018-01-20 01:10:02",0,31.0,606.0,1
2588,"2018-01-20 01:20:02",0,30.0,602.0,1
2589,"2018-01-20 01:30:02",0,34.0,624.0,1
2590,"2018-01-20 01:40:02",0,34.0,624.0,1
2591,"2018-01-20 01:50:03",0,35.0,631.0,1
2592,"2018-01-20 02:00:01",0,36.0,640.0,1
2593,"2018-01-20 02:10:02",0,42.0,676.0,1
2594,"2018-01-20 02:20:02",0,46.0,705.0,1
2595,"2018-01-20 02:30:02",0,50.0,733.0,1
2596,"2018-01-20 02:40:02",0,63.0,818.0,1
2597,"2018-01-20 02:50:02",0,67.0,840.0,1
2598,"2018-01-20 03:00:02",0,69.0,855.0,1
2599,"2018-01-20 03:10:01",0,77.0,909.0,1
2600,"2018-01-20 03:20:02",0,69.0,854.0,1
2601,"2018-01-20 03:30:02",0,61.0,806.0,1
2602,"2018-01-20 03:40:02",0,66.0,834.0,1
2603,"2018-01-20 03:50:03",0,70.0,862.0,1
2604,"2018-01-20 04:00:02",0,77.0,906.0,1
2605,"2018-01-20 04:10:03",0,78.0,918.0,1
2606,"2018-01-20 04:20:02",0,78.0,913.0,1
2607,"2018-01-20 04:30:02",0,76.0,900.0,1
2608,"2018-01-20 04:40:02",0,70.0,862.0,1
2609,"2018-01-20 04:50:02",0,63.0,818.0,1
2610,"2018-01-20 05:00:03",0,60.0,796.0,1
2611,"2018-01-20 05:10:01",0,54.0,760.0,1
2612,"2018-01-20 05:20:02",0,49.0,727.0,1
2613,"2018-01-20 05:30:01",0,43.0,686.0,1
2614,"2018-01-20 05:40:02",0,38.0,654.0,1
2615,"2018-01-20 05:50:01",0,37.0,643.0,1
2616,"2018-01-20 06:00:02",0,32.0,611.0,1
2617,"2018-01-20 06:10:02",0,29.0,594.0,1
2618,"2018-01-20 06:20:02",0,27.0,578.0,1
2619,"2018-01-20 06:30:03",0,25.0,565.0,1
2620,"2018-01-20 06:40:02",0,23.0,556.0,1
2621,"2018-01-20 06:50:02",0,21.0,542.0,1
2622,"2018-01-20 07:00:02",0,20.0,536.0,1
2623,"2018-01-20 07:10:02",0,19.0,525.0,1
2624,"2018-01-20 07:20:02",0,17.0,515.0,1
2625,"2018-01-20 07:30:03",0,15.0,503.0,1
2626,"2018-01-20 07:40:02",0,17.0,514.0,1
2627,"2018-01-20 07:50:03",0,14.0,498.0,1
2628,"2018-01-20 08:00:02",0,14.0,492.0,1
2629,"2018-01-20 08:10:02",0,14.0,492.0,1
2630,"2018-01-20 08:20:02",0,13.0,490.0,1
2631,"2018-01-20 08:30:01",0,13.0,490.0,1
2632,"2018-01-20 08:40:03",0,12.0,483.0,1
2633,"2018-01-20 08:50:03",0,12.0,481.0,1
2634,"2018-01-20 09:00:02",0,12.0,483.0,1
2635,"2018-01-20 09:10:03",0,11.0,477.0,1
2636,"2018-01-20 09:20:02",0,11.0,475.0,1
2637,"2018-01-20 09:30:02",0,10.0,472.0,1
2638,"2018-01-20 09:40:02",0,10.0,466.0,1
2639,"2018-01-20 09:50:03",0,9.0,461.0,1
2640,"2018-01-20 10:00:01",0,10.0,472.0,1
2641,"2018-01-20 10:10:02",0,20.0,532.0,1
2642,"2018-01-20 10:20:02",0,17.0,515.0,1
2643,"2018-01-20 10:30:03",0,15.0,502.0,1
2644,"2018-01-20 10:40:02",0,19.0,530.0,1
2645,"2018-01-20 10:50:01",0,18.0,520.0,1
2646,"2018-01-20 11:00:02",0,14.0,498.0,1
2647,"2018-01-20 11:10:01",0,14.0,497.0,1
2648,"2018-01-20 11:20:02",0,13.0,490.0,1
2649,"2018-01-20 11:30:02",0,13.0,486.0,1
2650,"2018-01-20 11:40:02",0,13.0,486.0,1
2651,"2018-01-20 11:50:02",0,15.0,502.0,1
2652,"2018-01-20 12:00:01",0,21.0,538.0,1
2653,"2018-01-20 12:10:02",0,19.0,525.0,1
2654,"2018-01-20 12:20:01",0,26.0,575.0,1
2655,"2018-01-20 12:30:01",0,23.0,557.0,1
2656,"2018-01-20 12:40:01",0,21.0,539.0,1
2657,"2018-01-20 12:50:02",0,21.0,539.0,1
2658,"2018-01-20 13:00:03",0,25.0,569.0,1
2659,"2018-01-20 13:10:02",0,23.0,553.0,1
2660,"2018-01-20 13:20:02",0,25.0,569.0,1
2661,"2018-01-20 13:30:02",0,24.0,562.0,1
2662,"2018-01-20 13:40:02",0,25.0,565.0,1
2663,"2018-01-20 13:50:02",0,25.0,565.0,1
2664,"2018-01-20 14:00:02",0,25.0,569.0,1
2665,"2018-01-20 14:10:02",0,25.0,565.0,1
2666,"2018-01-20 14:20:02",0,26.0,573.0,1
2667,"2018-01-20 14:30:03",0,30.0,597.0,1
2668,"2018-01-20 14:40:02",0,33.0,620.0,1
2669,"2018-01-20 14:50:02",0,35.0,634.0,1
2670,"2018-01-20 15:00:01",0,36.0,639.0,1
2671,"2018-01-20 15:10:02",0,37.0,646.0,1
2672,"2018-01-20 15:20:02",0,38.0,652.0,1
2673,"2018-01-20 15:30:02",0,37.0,646.0,1
2674,"2018-01-20 15:40:02",0,35.0,633.0,1
2675,"2018-01-20 15:50:01",0,38.0,650.0,1
2676,"2018-01-20 16:00:02",0,37.0,643.0,1
2677,"2018-01-20 16:10:02",0,35.0,633.0,1
2678,"2018-01-20 16:20:02",0,33.0,623.0,1
2679,"2018-01-20 16:30:02",0,32.0,611.0,1
2680,"2018-01-20 16:40:02",0,25.0,569.0,1
2681,"2018-01-20 16:50:02",0,25.0,566.0,1
2682,"2018-01-20 17:00:01",0,24.0,564.0,1
2683,"2018-01-20 17:10:02",0,23.0,555.0,1
2684,"2018-01-20 17:20:01",0,63.0,819.0,1
2685,"2018-01-20 17:30:02",0,62.0,810.0,1
2686,"2018-01-20 17:40:01",0,58.0,781.0,1
2687,"2018-01-20 17:50:02",0,54.0,755.0,1
2688,"2018-01-20 18:00:02",0,49.0,726.0,1
2689,"2018-01-20 18:10:02",0,44.0,691.0,1
2690,"2018-01-20 18:20:03",0,38.0,655.0,1
2691,"2018-01-20 18:30:01",0,33.0,623.0,1
2692,"2018-01-20 18:40:03",0,32.0,611.0,1
2693,"2018-01-20 18:50:03",0,30.0,599.0,1
2694,"2018-01-20 19:00:02",0,29.0,593.0,1
2695,"2018-01-20 19:10:02",0,29.0,594.0,1
2696,"2018-01-20 19:20:02",0,27.0,580.0,1
2697,"2018-01-20 19:30:02",0,29.0,591.0,1
2698,"2018-01-20 19:40:02",0,25.0,565.0,1
2699,"2018-01-20 19:50:02",0,21.0,542.0,1
2700,"2018-01-20 20:00:02",0,23.0,553.0,1
2701,"2018-01-20 20:10:02",0,19.0,530.0,1
2702,"2018-01-20 20:20:02",0,19.0,526.0,1
2703,"2018-01-20 20:30:03",0,18.0,522.0,1
2704,"2018-01-20 20:40:02",0,16.0,506.0,1
2705,"2018-01-20 20:50:02",0,14.0,496.0,1
2706,"2018-01-20 21:00:02",0,14.0,492.0,1
2707,"2018-01-20 21:10:02",0,13.0,486.0,1
2708,"2018-01-20 21:20:02",0,12.0,480.0,1
2709,"2018-01-20 21:30:01",0,12.0,482.0,1
2710,"2018-01-20 21:40:02",0,13.0,490.0,1
2711,"2018-01-20 21:50:02",0,13.0,488.0,1
2712,"2018-01-20 22:00:03",0,13.0,488.0,1
2713,"2018-01-20 22:10:02",0,14.0,496.0,1
2714,"2018-01-20 22:20:01",0,16.0,506.0,1
2715,"2018-01-20 22:30:02",0,18.0,519.0,1
2716,"2018-01-20 22:40:02",0,19.0,530.0,1
2717,"2018-01-20 22:50:03",0,21.0,540.0,1
2718,"2018-01-20 23:00:01",0,21.0,538.0,1
2719,"2018-01-20 23:10:02",0,18.0,519.0,1
2720,"2018-01-20 23:20:02",0,18.0,523.0,1
2721,"2018-01-20 23:30:02",0,19.0,530.0,1
2722,"2018-01-20 23:40:02",0,21.0,538.0,1
2723,"2018-01-20 23:50:02",0,24.0,562.0,1
2724,"2018-01-21 00:00:04",0,31.0,610.0,1
2725,"2018-01-21 00:10:03",0,42.0,682.0,1
2726,"2018-01-21 00:20:03",0,38.0,654.0,1
2727,"2018-01-21 00:30:02",0,38.0,654.0,1
2728,"2018-01-21 00:40:02",0,42.0,682.0,1
2729,"2018-01-21 00:50:03",0,77.0,906.0,1
2730,"2018-01-21 01:00:02",0,167.0,1501.0,1
2731,"2018-01-21 01:10:02",0,192.0,1661.0,1
2732,"2018-01-21 01:20:02",0,212.0,1792.0,1
2733,"2018-01-21 01:30:02",0,314.0,2464.0,1
2734,"2018-01-21 01:40:03",0,291.0,2311.0,1
2735,"2018-01-21 01:50:01",0,206.0,1756.0,1
2736,"2018-01-21 02:00:02",0,162.0,1464.0,1
2737,"2018-01-21 02:10:02",0,137.0,1300.0,1
2738,"2018-01-21 02:20:02",0,133.0,1275.0,1
2739,"2018-01-21 02:30:02",0,129.0,1248.0,1
2740,"2018-01-21 02:40:03",0,131.0,1265.0,1
2741,"2018-01-21 02:50:01",0,127.0,1237.0,1
2742,"2018-01-21 03:00:03",0,127.0,1237.0,1
2743,"2018-01-21 03:10:02",0,123.0,1212.0,1
2744,"2018-01-21 03:20:02",0,116.0,1164.0,1
2745,"2018-01-21 03:30:04",0,114.0,1153.0,1
2746,"2018-01-21 03:40:01",0,154.0,1414.0,1
2747,"2018-01-21 03:50:02",0,200.0,1715.0,1
2748,"2018-01-21 04:00:01",0,243.0,1998.0,1
2749,"2018-01-21 04:10:02",0,221.0,1857.0,1
2750,"2018-01-21 04:20:02",0,194.0,1676.0,1
2751,"2018-01-21 04:30:01",0,158.0,1441.0,1
2752,"2018-01-21 04:40:02",0,138.0,1312.0,1
2753,"2018-01-21 04:50:01",0,127.0,1237.0,1
2754,"2018-01-21 05:00:03",0,123.0,1209.0,1
2755,"2018-01-21 05:10:01",0,106.0,1102.0,1
2756,"2018-01-21 05:20:03",0,92.0,1009.0,1
2757,"2018-01-21 05:30:02",0,90.0,991.0,1
2758,"2018-01-21 05:40:02",0,83.0,949.0,1
2759,"2018-01-21 05:50:02",0,73.0,882.0,1
2760,"2018-01-21 06:00:01",0,74.0,890.0,1
2761,"2018-01-21 06:10:02",0,67.0,842.0,1
2762,"2018-01-21 06:20:01",0,62.0,812.0,1
2763,"2018-01-21 06:30:02",0,62.0,807.0,1
2764,"2018-01-21 06:40:01",0,62.0,807.0,1
2765,"2018-01-21 06:50:02",0,57.0,775.0,1
2766,"2018-01-21 07:00:03",0,54.0,755.0,1
2767,"2018-01-21 07:10:03",0,48.0,717.0,1
2768,"2018-01-21 07:20:02",0,47.0,713.0,1
2769,"2018-01-21 07:30:01",0,51.0,739.0,1
2770,"2018-01-21 07:40:02",0,41.0,671.0,1
2771,"2018-01-21 07:50:01",0,43.0,688.0,1
2772,"2018-01-21 08:00:02",0,41.0,671.0,1
2773,"2018-01-21 08:10:03",0,36.0,641.0,1
2774,"2018-01-21 08:20:02",0,32.0,614.0,1
2775,"2018-01-21 08:30:03",0,39.0,659.0,1
2776,"2018-01-21 08:40:01",0,30.0,601.0,1
2777,"2018-01-21 08:50:02",0,27.0,578.0,1
2778,"2018-01-21 09:00:02",0,31.0,610.0,1
2779,"2018-01-21 09:10:02",0,35.0,633.0,1
2780,"2018-01-21 09:20:02",0,25.0,569.0,1
2781,"2018-01-21 09:30:02",0,24.0,561.0,1
2782,"2018-01-21 09:40:02",0,30.0,601.0,1
2783,"2018-01-21 09:50:01",0,22.0,545.0,1
2784,"2018-01-21 10:00:02",0,16.0,507.0,1
2785,"2018-01-21 10:10:02",0,21.0,541.0,1
2786,"2018-01-21 10:20:02",0,15.0,503.0,1
2787,"2018-01-21 10:30:01",0,12.0,483.0,1
2788,"2018-01-21 10:40:02",0,17.0,516.0,1
2789,"2018-01-21 10:50:01",0,12.0,483.0,1
2790,"2018-01-21 11:00:02",0,14.0,493.0,1
2791,"2018-01-21 11:10:02",0,13.0,486.0,1
2792,"2018-01-21 11:20:02",0,9.0,465.0,1
2793,"2018-01-21 11:30:03",0,1.0,409.0,1
2794,"2018-01-21 11:40:02",0,4.0,432.0,1
2795,"2018-01-21 11:50:02",0,6.0,445.0,1
2796,"2018-01-21 12:00:02",0,6.0,443.0,1
2797,"2018-01-21 12:10:02",0,3.0,424.0,1
2798,"2018-01-21 12:20:03",0,3.0,420.0,1
2799,"2018-01-21 12:30:02",0,1.0,413.0,1
2800,"2018-01-21 12:40:02",0,5.0,438.0,1
2801,"2018-01-21 12:50:03",0,12.0,485.0,1
2802,"2018-01-21 13:00:02",0,5.0,437.0,1
2803,"2018-01-21 13:10:02",0,3.0,422.0,1
2804,"2018-01-21 13:20:02",0,7.0,447.0,1
2805,"2018-01-21 13:30:02",0,5.0,438.0,1
2806,"2018-01-21 13:40:01",0,0.0,401.0,1
2807,"2018-01-21 13:50:03",0,3.0,426.0,1
2808,"2018-01-21 14:00:03",0,25.0,569.0,1
2809,"2018-01-21 14:10:02",0,22.0,548.0,1
2810,"2018-01-21 14:20:02",0,11.0,478.0,1
2811,"2018-01-21 14:30:02",0,9.0,460.0,1
2812,"2018-01-21 14:40:02",0,7.0,451.0,1
2813,"2018-01-21 14:50:02",0,7.0,448.0,1
2814,"2018-01-21 15:00:02",0,8.0,455.0,1
2815,"2018-01-21 15:10:02",0,11.0,478.0,1
2816,"2018-01-21 15:20:03",0,12.0,482.0,1
2817,"2018-01-21 15:30:02",0,14.0,492.0,1
2818,"2018-01-21 15:40:02",0,14.0,495.0,1
